language,title,text,token_count,category,source,mixing_strategy
udm_koi_mix,Mixed_udm_koi_2,"Музей усьтӥськиз 1994-тӥ арын куартолэзе. 2002-тӥ-2003-тӥ аръёсы юрт быдэсак тупатэмын вал. 2004-тӥ арысен музей интыяське карлэн вашкала люкетаз Лутсу урамын, музейлэн комплексаз пыро XVIII-XIX дауръёсысь 4 юртъёс. Bifrenaria ) - Орхидея котырись (Orchidaceae) быдмас увтыр. Бифренария увтырӧ пырӧны 20 вид. Бифренария пантасьӧ Лунвыв Америкаын. XIX даурлэн пумаз - XX даурлэн кутсконаз юртын кӧня ке висъетъёс лэсьтэмын вал, котыраз мукет юртъеръёс пуктӥзы, но бергес соос сэрттэмын вал. XX даурын со юрт улон коркалы пӧрмытэмын вал, но одӥг вошъяськисьтэм кузёез солэн ӧй вал",81,Mixed_Language,cross_language_augmentation,blocks
udm_koi_mix,Mixed_udm_koi_3,"Удмурт Элькунлэн Тӧроез (ӟуч Глава Удмуртской Республики) - Удмурт Элькунысь вылӥез интыуж; Удмурт Элькун Кивалтэтэн, Удмуртиысь быдэсъясь тӧрлыклэн вылӥ ёзэтэныз кивалтэ. Докрилли (лат. «Удмурт Элькунлэн Азьмуртэз» нимо азьвыл интыужез 2014 арын воштӥз. Dockrillia) - Орхидея котырись (Orchidaceae) быдмас увтыр. == Историез == Россиын шара тӧрлыкез радъян эсэпъёслы тупаны вылысь, 2011 арын Кун Кенеш Кункатэз выль воштонъёсын «Удмурт Элькунлэн Азьмуртэз» нимо интыужез «Удмурт Элькунлэн Тӧроез» шуыса ниманы пуктӥз. Докриллия увтырӧ пырӧны 29 вид. Соку та интыын ужам Александр Волков, ужоскет дырыз бырытозь ик, Удмурт Элькунлэн Азьмуртэз вал на",87,Mixed_Language,cross_language_augmentation,alternating
udm_koi_mix,Mixed_udm_koi_4,"Кияса ёросэ 34 улон инты пыре: 9 черкогурт, 23 гурт но 2 починка. Ёрослэн административной центрез - Кияса черкогурт. === Кияса муниципал кылдытэт === Кияса черкогурт Игрово гурт Санниково гурт === Лутоха муниципал кылдытэт === Лутоха гурт Вуж Тӥгырмен (Калашур, Починка) гурт Выль Тӥгырмен (Починка) гурт Сабанчи гурт === Мушек муниципал кылдытэт === Мушек черкогурт Тайама гурт === Первомайской муниципал кылдытэт === Первомайской черкогурт Аксарино гурт Шихостанка гурт Яжбахтино черкогурт Косолапово гурт === Подгорной муниципал кылдытэт === Подгорной черкогурт Атабай гурт Данилово черкогурт Пушин Мыс гурт Тимеево черкогурт Троеглазово гурт === Уддяди муниципал кылдытэт === Уддяди гурт Байсар гурт Уськыр гурт === Эльдыбай муниципал кылдытэт === Эльдыбай черкогурт Михайловск гурт Пичи Киясово гурт Сутягино гурт Чувашай гурт === Юрмалай муниципал кылдытэт === Юрмалай черкогурт Вуж Салья (Салья, Салля) гурт Кадышур (Куӵос) гурт Кумырса гурт Нӧднюк (Вужгурт) починка Нӧднюкпочинка (Вылын Пичи Салья) починка. == География == Вуровчи куйлö Иньва ю шульга вадöрын, Кудымкар шöринсянь лунвыв-рытвылö 7,7 км ылынаын, да Пешнигорт шöринсянь (кöркöсянь сельсовет) ойвыв-рытвылö 1,9 км ылынаын. Вуровчи бердын рытвылас сулалö Чикув грезд, ойвылас 1,3 км ылынаын - Баран. Иньва сайын 2 км ылынаын поздісьö Амон",185,Mixed_Language,cross_language_augmentation,blocks
udm_koi_mix,Mixed_udm_koi_5,"Удмурт Элькунлэн Кун Кенешез (ӟуч Государственный Совет Удмуртской Республики) - Удмуртилэн огпалатаем парламентэз. Сенинов - грезд (деревня) Перем ладорись Коми кытшын, Кудымкар районас, Кӧтыс ю дорын. Нырысь-валысь Кун Кенеше 100 депутат пырыса, ёзчи лыдэз 90-озь но собере 60-озь кулэсмиз. Ӧні Сениновыс пырӧ Иньвайыв посадмуӧ. Депутатъёс вить арлы бырйисько 40-эз депутатэз огмандатъем быръён ёросъёсысь бырйиське, 20-ез - элькун парти лыдметъёслы сётэм куараосъя пропорцилыко луэ. == Лыддьöтан == Коми-Пермяцкий национальный округ. 21 толсурозь 2021 арын парламентлэн пӧрмонэз ӝыныё-ӝыныё вал. Москва-Ленинград, 1948. == Этнический состав == В 1995 г",86,Mixed_Language,cross_language_augmentation,alternating
udm_koi_mix,Mixed_udm_koi_6,"Куинь полъем Россиялэн чемпионэз: 30 км дуатлон видъя 2007 арын, 50 км масс-старт видъя 2007 арын, 50 км масс-старт видъя 2008 арын. Кык полъем дуннелэн кубок этапъёсаз вормӥсьез: 30 км масс-старт видъя 2010-тӥ/2011-тӥ аръёсын но 15 км масс-старт видъя «Тур де ски» этапын 2012-тӥ/2013-тӥ аръёсын. Ванкуверын ортчем Олимпи шудонъёсы пыриськиз. Шöрöт пыдынасö лыддьöны 3736 м, медпыдыніныс - 8742 м. Ваыс 329,7 млн. км³ тöрик (этö лоö Мушар отвасис 25%)",69,Mixed_Language,cross_language_augmentation,blocks
udm_koi_mix,Mixed_udm_koi_7,"Подляшье воеводство (пол. Бу́рво - Перем ладорись Коми кытшын, Кудымкар районсис Ленинск посадмуын коми грезд. Województwo podlaskie [vɔjɛˈvuʦtfɔ pɔdˈlasce]) - Польшаысь воеводство. == География == Бурво грезд сулалӧ Вертюсвасянь рытвылö 3,9 км ылынаын, Юсьва ю дорын. Со интыяськемын Польшалэн ӵукшор люкетаз. === Матісь ландшафттэз == Посадын туйез == Бурвоын нима туйез абуöсь. Центрез Бъялысток луэ. Эм вылісь туй, улісь туй да кык туйколас. Бускельёсыз луо Вармия-Мазурия воеводство, Мазовия воеводство, Люблин воеводство, Литва но Беларусь. == Веськöтлан == Öні грездыс пырӧ Ленинск посадмуӧ",82,Mixed_Language,cross_language_augmentation,alternating
udm_koi_mix,Mixed_udm_koi_8,"Улӥсьёслэ́н пло́тностьсы - демографиын но экономика географиын уже кутоно быдӟала: кыӵе ке территориын улӥсьёслэсь лыдзэс люкыло та территорилэн быдзӓлаезлы (площадезлы). Тани та кунъёсын улӥсьёслэн плотностьсы уката ик бадӟым луэ (территори ласянь пичиесь кунъёсты лыдъяса но): Аомынь (Макау) - 17684 (адями/км2) Монако - 16620 Сингапур - 6389 Гонконг - 6317 Гибралтар - 4289 Газа сектор - 3823 Ватикан - 2093 Мальта - 1261 Бермуда - 1226 Мальдив - 1163 Та кунъёсын улӥсьёслэн плотностьсы уката ик бадӟым луэ (пичи кунъёсты лыдэ басьтытэк): Бангладеш - 1002 Тайвань - 636 Лымшор Корея - 491 Пуэрто-Рико - 430 Иордан шурлэн шунды пуксён пал ярдурез - 407 Нидерланды - 395 Ливан - 367 Бельгия - 339 Япония - 337 Индия - 328 Улӥсьёслэн плотностьсы ваньмызлэсь пичи Шунды пуксён пал Сахараын - 1,0 адями/км2. Россиын солэн быдӟалаез - 8,5 адями/км2, Удмуртиын - 38,6 адями/км2. Озёл - Коми Республикаись Сыктывдін районын посад (сикт). Ӧні посадас Озёл посадмулöн шöрин. == Лыддьöтан == Афанасьев А",155,Mixed_Language,cross_language_augmentation,blocks
udm_koi_mix,Mixed_udm_koi_9,"Филипп Григорьевич Кедров (1909-1944) - удмурт гожъяськись. Чукаыб - Коми Республикаись Сыктыв районын грезд. Вордӥськиз Филипп Кедров Алнашын. Ӧні Чукаыбыс пырӧ Визин посадмуӧ. Атаез улонысь вазь кошкемен, анаез куинь нылпиоссэ огназ будэтоно луиз. == Лыддьöтан == Афанасьев А. Филипп Кедров, Алнаш школаез йылпумъямез бере, Можга педтехникуме пыре, школаын но газетъёсын ужа. П. 1931-тӥ арын, Горд Армие мыныса, Ф. Топонимия Республики Коми",61,Mixed_Language,cross_language_augmentation,alternating
udm_koi_mix,Mixed_udm_koi_10,"Удмуртиын но котырын улӥсь куд-огез ӟучъёс но бигеръёс тодо удмурт кылэз, но таӵеослэн лыдзы туж ӧжыт. Россиын улэ ог 464 сюрс удмурт кылэз тодӥсь адямиос (2002). Арысь аре удмурт кылын вераськисьёслэн лыдзы ӧжытоме. Кува́ - Перем ладорись Коми кытшын, Кудымкар районісь Белоёв посадмуын ыджыт посад. Куйлӧ Кудымкарсянь асыввылӧ 40 км ылынаын, Кува ю дорын, Кӧчкар ю уссёын. Кӧркӧ татӧн вӧлі Кува сельсоветлӧн шӧрин. Россиын улэ ог 464 сюрс удмурт кылэз тодӥсь адямиос (2002). Арысь аре удмурт кылын вераськисьёслэн лыдзы ӧжытоме",80,Mixed_Language,cross_language_augmentation,blocks
udm_kv_mix,Mixed_udm_kv_1,"7 пӧсьтолэзь - арлэн 188-тӥ нуналыз (189-тӥ нунал високосной арын) григорианской календарья. Чаморро (Fino' Chamoru) - тайӧ Гуам (Гуахан) ді да Войвыв Мариан діяс вылын малай-полинезия кыв, (англичанкӧд) каналан кыв. Выль арозь 177 нунал кыле. Анбур - латин. Али дыре юлиан календарьлэн 24-тӥ инвожоезлы огкадь луэ. == Лыдакывъяс == 1 - unu 2 - dos 3 - tres 4 - kuåttro' 5 - singko' 6 - sais 7 - sietti 8 - ocho' 9 - nuebi 10 - dies 100 - siento == Ыстӧдъяс == Chamorro-English Online Dictionary Chamorro-English dictionary Chamorro Reference Grammar Chamorro Wordlist at the Austronesian Basic Vocabulary Database Chamorro Linguistics International Network. == Луэм учыръёс == 1718 - царевичлэн Алексей Петровичлэн Петропавловской крепостьын быронэз. 1770 - ӟуч флотлэн Спиридов адмирал кивалтэм улсын вормемез Чесменской ожмаськонын",128,Mixed_Language,cross_language_augmentation,alternating
udm_kv_mix,Mixed_udm_kv_2,"970 км². Центрез - Грах. Грак ёрос кылдэмын 1929-тӥ арын 15-тӥ июле. 1859 - «Сернавская» («Пустошь») грездын 15 овмӧс, 194 морт. 1892 - «Серновская» («Пустошь») грездын олӧ 309 морт. 1926 - Грездын 85 овмӧс, 275 морт. Ёросэз Удмуртилэсь быдэс туссэ возьматӥсь районэн лыдъяло. Уго татын валче уло пӧртэм выжыысь калыкъёс",50,Mixed_Language,cross_language_augmentation,blocks
udm_kv_mix,Mixed_udm_kv_3,"Ува - Удмуртиысь посёлок, Ува ёрослэн центрез. Сталинизм - термин, кодӧн вӧдитчӧны уна историк, политолог, публицист, правительствоса да общественнӧй деятельяс, медым пасйыны да характеризуйтны политическӧй система, коді артмис СССР-ын (а сэсся сылӧн зависимӧй государствоясын) 1912 воын пытшкӧсса партийнӧй тыш помасьӧм бӧрын. 1938-тӥ арысен 2012-тӥ арозь город типъем посёлок вал. 1920-ӧд вояс помын - 1930-ӧд вояс заводитчигӧн да вӧлі КПСС-лӧн 20-ӧд съездӧдз 1956-ӧд вося февральын. Интыяськемын Ва шур дурын, Ижлэсь 93 иськемлы палэнын. Политическӧй системалы лӧсялӧны Сталинлӧн диктатура, тоталитарнӧй режим, сталинскӧй репрессияяс, государственнӧй органъяс да веськӧдлысь коммунистическӧй партия ӧтувтӧмыс, цензура, Сталинлысь личность культ сӧвмӧдан пропаганда. Улӥсез 19 сюрс 800 адями (1998-тӥ арлы). Соос пӧлын ӟучъёс - 62,7 %, удмуртъёс - 32,2%, бигеръёс - 3,2 %, мукет калыкъёс - 1,9 %",119,Mixed_Language,cross_language_augmentation,alternating
udm_kv_mix,Mixed_udm_kv_4,"1896 - Ватка губерниысь Сарапул утемысь Сосновка черкогуртын усьтӥськиз калык библиотека-лыдӟонни. 1898 - Ижын Михайловской площадьын инъяллямзы земской эмъяськонниез, кудӥз совето вакытэ 2-тӥ кар клинической эмъюртлы пӧрмиз. 1918 - Совето Россилэн шоркарез Петроградысь Муское нуэмын. Сен Сушмита (хинди सुष्मिता सेन, англичан Sushmita Sen) - тайӧ нималана индияса актриса, модель. == Олан туй == 1975, вӧльгым тӧлысь 19-ӧд лун - чужис Хайдарабад карын. 1994 воын - вермис мичлун конкурсын «Мисс Индия» 1994 воын - вермис мичлун конкурсын «Мисс Вселенная» 1996 воын - ворсіс медводдза роль фильмын («Dastak») 2004 воын - ворсіс фильмын «Main Hoon Na» Шахрукх Кханкӧд 2010 восянь - котыртӧ индияса мичлун конкурсӧс «I Am She - Miss Universe India» == Ӧшмӧсъяс == Сен Сушмита IMDb вылын Сушмиталӧн олан туй да галерея. == Праздникъёс == удмуртъёс - Чабак нунал. == Луэм учыръёс == 1309 - Авиньонын папаосты «пленэ басьтон»: Климент V Авиньонын интыяськиз",143,Mixed_Language,cross_language_augmentation,blocks
udm_kv_mix,Mixed_udm_kv_5,"Мер ваньбур (ӟуч Общественное достояние, англ. Никола́й (Никанор) Ива́нович Кузнецо́в (1911-1944) - Сӧвет Союзса герой (1944), Сӧвет кадся разведчик, партизан. Public Domain) - творческой произведениос, кудъёсызлэн автор праваоссылэн дырзы быремын ни яке ноку но соин уг утисько вал. Ас вынӧн сійӧ бырӧдіс война кадӧ нацистскӧй Германияса 11 немеч генералӧс да чинаӧс. Озьы ик шуо «мер ваньбур» изобретениосыз, кудъёсызлэн патентсылэн дырзы быриз. == Олан туй == Кузнецов Николай чужӧма 1911-ӧд вося сора тӧлысь 14 (27) лунӧ Перым губерняын Екатеринбург уездса Зырянка грездын (ӧні Талица кар, Свердловск обласьт). Вӧлдытыны но уже кутыны мер ваньбурез быгато ваньмыз. Грездыслӧн нин нимыс висьталӧ, мый сэнi олӧмаӧсь коми войтыр. == Мер ваньбур Россиын == Россиын произведение луэ мер ваньбур, куке авторезлэн кулэм дырез бере 70 ар ортче. Став сертиыс буретш коми йӧз и пуктылӧмаӧсь грездыслы подувсӧ",130,Mixed_Language,cross_language_augmentation,alternating
udm_kv_mix,Mixed_udm_kv_6,"Камасинъёс (лымшор самодъёс, калмажъёс (асьсэ ним)) - саянысь самодъёс пӧлы пырись калык, кудӥз пыре урал кыл семьяысь самод группае, кудъёсыз улӥзы гурезё интыосаз лымшор палаз туала Красноярск шаерлэн (Кан но Мана шуръёс кузя) но Хакас шаерын. Озьы ик нимасько вал таёжной бигеръёс. == Историязы == XVII дауре камасинъёс вал ог 500 пала. Дӧрапас тайӧ канмуса либӧ карса символ. Флагъяс эмӧсь: Найӧс вӧлі используйтӧны, медым петкӧдлыны быдсямапӧлӧс кӧлуй, международнӧй организацияяс, странаяс, региональнӧй флагъяс, карса флагъяс да мукӧдтор. Унджыкыс на пиысь лыддьыссьӧны. XVIII-XIX дауръёсы люкисько вал кык валтӥсь группаослы: таёжной камасинъёс, кудъёсыз пӧйшурало, пужей вӧзё но чорыгало вал, но кырал камасинецъёслы, тросгес кашинец нимын тодмоослы, кудъёсыз пудо но вал вордо, музъеме мерттӥсько-бичасько, пӧйшурало но тюрк-качин кылын верасько вал. Почти быдэсак ассимилировать каремын вал ӟуч крестьян калыкен XIX даурлэн пумаз энерам хозяйствое потэмен йырин, кудӥз кылдӥз пужей вӧзьыны кутскемзы бере",137,Mixed_Language,cross_language_augmentation,blocks
udm_kv_mix,Mixed_udm_kv_7,"Франкфурт (нем. Кристина Милиан (англичан Christina Milian; 1981) - америкаса сьылысь, сьыланкыв гижысь да актриса. Frankfurt am Main) - быдӟалаезъя Германиысь витетӥ кар, Гессен федерал музъемысь тужгес но бадӟымез кар. Чужис 1981 вося кӧч тӧлысь 26-ӧд лунӧ Нью-Джерси штатса Джерси-Сити карын. Улӥсьёсызлэн лыдзы - ог 753 сюрс адями (2019-тӥ аръя). Сійӧ абу на верӧс сайын. Франкфурт кар Рейн - Майн (нем. Милианлӧн эм ӧти ныв, сылӧн нимыс Виолет (англичан Violet). Rhein-Main-Gebiet) бадӟым регион-метрополилэн шорсюлмыз луэ. == Студияса альбомъяс == 2001 - Christina Milian 2004 - It's About Time 2006 - So Amazin' == Сьыланкывъяс == ""AM to PM"" (2001) ""When You Look at Me"" (2001) ""Dip It Low"" (2004) ""Whatever U Want"" (2004) ""Say I"" (2006) ""Gonna Tell Everybody"" (2006) ""Us Against the World"" (2008) == Наградаяс == Кристина Милианлӧн эм: ""Emmy""-лӧн награда, ""Ozone Awards""-лӧн награда да уна мукӧд премиа да награда",142,Mixed_Language,cross_language_augmentation,alternating
udm_kv_mix,Mixed_udm_kv_8,"Jeux Olympiques d’hiver de 2022, кит. 2022年冬季奥运会) - 2022-тӥ арын 4-тӥ тулыспалысен 20-тӥ тулыспалозь Пекин карын ортчем Олимпиада. Пекинын сяна шудонъёс озьы ик Чжанцзякоу но Яньцин каръёсын ортчо вал. Осет кыв (ирон æвзаг) - тайӧ иран кыв, Войвыв да Лунвыв Осетияын каналан кыв. == Лыдакывъяс == 1 - иу 2 - дыууæ 3 - æртæ 4 - цыппар 5 - фондз 6 - æхсæз 7 - авд 8 - аст 9 - фараст 10 - дæс 11 - иуæндæс 12 - дыууадæс 20 - дыууын, ссæдз 30 - æртын, дæсæмæссæдз 40 - цыппур, дыууиссæдзы 50 - фæндзай, дæс æмæ дыууиссæдзы 60 - æхсай, æртиссæдзы 70 - æвдай, дæс æмæ æртиссæдзы 80 - æстай, цыппарыссæдзы 90 - нæуæдз, дæс æмæ цыппарыссæдзы 100 - сæдæ 1000 - æрзæ, мин == Ыстӧгъяс == Портал по документации и исследованию грамматики осетинского языка Национальный корпус осетинского языка Клуб аланского языка (самоучитель, тексты, словарь, музыка) Иронский текст с параллельным переводом на дигорский Осетинский язык on line (словари, учебные материалы, подборка ссылок) Лаборатория полевых исследований: осетинский язык (исследования грамматики, современные устные тексты на иронском и дигорском диалектах) «Хурзæрин» «Фидиуæг». Jeux Olympiques d’hiver de 2022, кит. 2022年冬季奥运会) - 2022-тӥ арын 4-тӥ тулыспалысен 20-тӥ тулыспалозь Пекин карын ортчем Олимпиада",200,Mixed_Language,cross_language_augmentation,blocks
udm_kv_mix,Mixed_udm_kv_9,"Влади́мир - Россиысь кар, Владимир улослэн но Владимир кар муниципал кылдытэтлэн административной центрез. Тотара кыв (татар теле, татарча, tatar tele, tatarça) тайӧ тюрк кыв, Тотарамулӧн каналан кыв. Вашкала Уйпал-Шундыӝужан Русьлэн шоркарез. == Тотара анбур == Кирилл тотара анбур Араб тотара анбур (1920 воӧдз) Выль латин тотара анбур (1999 во), бырӧдӧм Рочмуса власьтъясӧн == Лыдакывъяс == 1 - бер 2 - ике 3 - өч 4 - дүрт 5 - биш 6 - алты 7 - җиде 8 - сигез 9 - тугыз 10 - ун 11 - унбер 20 - егерме 21 - егерме бер 30 - утыз 40 - кырык 50 - илле 60 - алтмыш 70 - җитмеш 80 - сиксән 90 - туксан 100 - йөз 102 - йөз дә ике 223 - ике йөз егерме өч 1000 - мең == Ыстӧдъяс == Татарские ресурсы Татарская виртуальная гимназия Татарская электронная библиотека Всё для изучения татарского языка Самоучитель татарского языка on-line - текстовые и аудио материалы для изучения татарского языка Татарско-русский, русско-татарский on-line словарь Татарско-русский русско-татарский электронный словарь. Россилэн шор люкетысьтыз одӥгез туризмъя центр. Россиысь Золотое кольцое пыре. Интыяське Клязьма шурлэн паллян ярдураз, Мусколэсь шундыӝужан пала 176 иськемын",190,Mixed_Language,cross_language_augmentation,alternating
udm_kv_mix,Mixed_udm_kv_10,"1979-тӥ арын Делберт Манн режиссёр «All Quiet On The Western Front» фильм пуктӥз. 1983-тӥ арын тодмо кырӟась Элтон Джон кино борды сыӵе нимын ик кырӟан гожтӥз. Нош Совето Союзысь гожъяськись Николай Брыкин Нырысетӥ дунневыл ож сярысь книгазэ «На Восточном фронте перемены» (1975) нимаз. Россия Федерацияса Герой (1999). Россия Федерацияса нимӧдана мездысь (2000). Андрей Первозваннӧй орденса рыцарь мечаясӧн (2014). Эрнест Хемингуэй сямен, ож аръёсы кӧшкемыт суредъёсыз адӟыса, эшъёссэс ватыса, тупаса улыны дышымтэ егитъёс сярысь веракуз, Ремарк «ыштэм поколение» валатонэз кутӥз. Книга пӧртэм мылкыдъёс кельтӥз, нош кино соя пуктыны Германиын ӧз лэзе",90,Mixed_Language,cross_language_augmentation,blocks
myv_mhr_mix,Mixed_myv_mhr_1,"Гонконг ош, Гонко́нг Специальной администрациянь буе (иер. Мландыпокше́л те́ҥыз (рушла Средиземное море) - материк-влак кокласе теҥыз, Атлантик тептеҥыз дене Гибралтар вӱдушык гоч ушалтеш. трад. Тыгай лӱмым (грекла Μεσόγειος Θάλασσα, лат. 香港特別行政區, упр. Mare Mediterranea) икымше гана акрет серызе Гай Юлий Солин пуртен. 香港特别行政区, англ. Тудо жаплан тиде лӱм лач келшен толын, молан манаш гын европысо да йӱдвел африкысе цивилизаций-влак тиде теҥызын серлаштыже тӱзланеныт. Hong Kong Special Administrative Region, кант. Тиде теҥыз гоч верысе калык-влак вашкылым ыштеныт",76,Mixed_Language,cross_language_augmentation,alternating
myv_mhr_mix,Mixed_myv_mhr_2,"Заволжской (руз. Китай (китайла 中華人民共和國, официал лӱм - Китай Калык Республик) - эл Азийыште. Заволжск) - те Россия Масторонть ош, ашти Ивановонь ёнксонть. Рӱдолаже Пекин. Заволжскоень муниципальной буень куншка таркасо. Кумдык дене тӱняште кумшо верым айла (9 598 уш2 962), Канадын да российын пуа, а калыкчот- 1 415 515 674 калык - кокымшо, Индий пуа. == Географиянь аштема тарказо == Ашти Волга лейсэ. Калык шуко - китай калык, марий - хань. Юткось Иваново ошсто - 105 вайгельпе. Китай калык республикын, конституций почеш, - социализм кугыжаныш",85,Mixed_Language,cross_language_augmentation,alternating
myv_mhr_mix,Mixed_myv_mhr_3,"== Историясь == Какава покчинть чачома тарказо - Египет ды Маласо (Ближний) Восток. Кода кемить цыгантнэ, Какава невти чудань тевтнень, конат теевсть Кезэрень Египтасо христианонь ломантнень - Коптатнень - марто. Тевтне сюлмавозельть Египтасто пайстомо ломантнень туемаст марто. - Йошкар-Ола: Комитет Республики Марий Эл по делам архивов, Государственный архив Республики Марий Эл, Администрация муниципального образования «Килемарский район», 2005. - 304 с. , илл. Тесэ жо ютавтнить бороцицянь пелькстамо. Покшчисэнть кирвазтнить толпандят, ломантне кирнявтнить велькскаст, гайги музыка, киштевить киштемат",77,Mixed_Language,cross_language_augmentation,blocks
myv_mhr_mix,Mixed_myv_mhr_4,"Аварькай тикше (лат. Кӱшыл почиҥга (рушла Верхний Починок) - Российыште Марий Элын Йӱрнӧ кундемыштыже лийын шогышо пытыше ял. Lýthrum salicária, руз. == Верланыме вер == Васильевский сола деч 0,5 километр йӱдвелне лийын шоген. Дербе́нник иволи́стный, или Плаку́н-трава́) - ламо иень перть касыця тикше, аварькай тикшень (Lythraceae) семиянь. == Эртымгорно == МАССР Президиум Верховный Советын Укзше почеш 1973 ийыште вӱдшор тылзын 5-ше кечынже Кӱшыл почиҥга ял Васильевский сола деке ушалтын. Нетьксэзэ сэрей, метрашканть сэрьсэ. == Кылвер-влак == Деревня Верхний Починок. Лопанзо каль лопань кондят, визькстэметь, пелязь видьстэ нетьксэнтень. == Литератур == История сел и деревень Республики Марий Эл",97,Mixed_Language,cross_language_augmentation,alternating
myv_mhr_mix,Mixed_myv_mhr_5,"Лувов лейтьне - Сить, Себла. Буенть модатне аштить Рыбинской ведень пурнавксонть перькава, кона совавтови Дарвинэнь биосферной кородома таркантенть. == Содавиксэв эрицятне == Калинин, Николай Васильевич (1897-1970) - советэнь ушмодей, Генерал-майор (1941). Моркинский район: Сборник документальных очерков. - Йошкар-Ола: Комитет Республики Марий Эл по делам архивов, Государственный архив Республики Марий Эл, Администрация муниципального образования «Моркинский район», 2004. - 320 с. == Содавиксэв эрицятне == Калинин, Николай Васильевич (1897-1970) - советэнь ушмодей, Генерал-майор (1941). Маликов, Николай Иванович - (руз",77,Mixed_Language,cross_language_augmentation,blocks
myv_mhr_mix,Mixed_myv_mhr_6,"Кассари (эст. Таир ер - марий кундемын ик эн мотор кугу ержылан шотлалтеш. Kassari) - Эстэнь Масторонь чивалгомаёно усия. Йошкар-Ола дечын 42 меҥге тораште верланен. Усиясо ашти Эстэнь Масторонь культурань наследиянь объект - Кассари часовнясь. Таир лӱм мут ушем гычын лектын: ото да ер. Усиянть покшолмазо 19,3 вайгельбеть³. Таир поснак ийын коштшо отро дене кумдан чапланен. Кассари - ветеце покш Эстэнь масторонь усияк. Тиде островышто ото тӱзланен кушкеш",68,Mixed_Language,cross_language_augmentation,alternating
myv_mhr_mix,Mixed_myv_mhr_7,"). - СПб. , 1890-1907. Кӱшнур мут ончыктен кертеш: Кӱшнур - Российыште Киров велын Кикнур кундемыштыже верланыше Потняк ял шотан илемыш пурышо ял. Кӱшнур - Российыште Марий Элын Кужэҥер кундемыштыже лийын шогышо пытыше ял. Кӱшнур - Российыште Марий Элын Маскасола кундемыштыже верланыше Шойбулак ял шотан илемыш пурышо ял. Велесь ашти 48 вп юткосо Пенза ошсто. == Литературась == Городище, уездный город Пензенской губернии // Энциклопедический словарь Брокгауза и Ефрона : в 86 т",73,Mixed_Language,cross_language_augmentation,blocks
myv_mhr_mix,Mixed_myv_mhr_8,"Израиль Мастор (ивр. Белоруссий (белорусла Рэспублiка Беларусь) - Европысо эл. יִשְׂרָאֵל, ар. Калыкчот - 9 255 524 еҥ. إسرائيل‎), официальнойстэ - Госуда́рство Изра́иль (ивр. Рӱдолаже Минск. מְדִינַת יִשְׂרָאֵל, ар. Польша, Литва, Латвий, Россий да Украина дене йыгыре улеш. دولة اسرائيل) - Мастор, кона ашти Куншкань Чилисемасо. == Кылвер-влак == Официальный сайт Республики Беларусь Архивная копия от 11 кылме 2019 на Wayback Machine Официальный интернет-портал Президента Республики Беларусь Архивная копия от 27 идым 2021 на Wayback Machine (Каталог ресурсов Архивная копия от 12 шыжа 2009 на Wayback Machine) Официальный сайт Национального собрания Республики Беларусь",93,Mixed_Language,cross_language_augmentation,alternating
myv_mhr_mix,Mixed_myv_mhr_9,"Tammerfors [tamərˈfɔrs] или [tamərˈfɔʂ]; официальной рузонь лемезэ 1917 иенть видс - Таммерфо́рс) - Суоми лембеёно ош, Пирканмаа провинцияссо. Омбоце эрявикс коряс ош кушка тарка Хельсинкинь мельга. == Содавиксэв ломанть ошстонть == Юхо Куйола (1884-1963) - людикень ды карелэнь келень ванныця. **Российыште гына. === Совет Ушемын ондаксе эллаштыже === Российыште руш калыкын чотшо 79,8 % (2002 ийлан). Йот элла гыч руш-влак эн шукын Приднестровьеште илат - тиде элын калык чот дечыж руш-влак 30,4 % айлат. }. == Невтевкст == tampere",79,Mixed_Language,cross_language_augmentation,blocks
myv_mhr_mix,Mixed_myv_mhr_10,"Михаил Иванович Брыжинский - эрзянь сёрмадей, тонавтыця. УЕФА Чемпио́н Ли́ге (англичанла UEFA Champions League) - УЕФА ушемын эн лӱмлӧ Европо кӱкшытысӧ клуб-влак кокласе футбол турнир. == Эрямопингензэ == Чачсь 1951 ожоковонь 6 чистэ Кочкур буень Од Тягловка велесэ тонавтыцянь семиясо. Кажне ийын эрта. Эрзя. Чемпион лигым 1955-ше ийыште чоҥеныт. Армиясо служась радиотехнической войскасо локаторонь операторокс. Европышто эн виян футбол клуб-влак тушто таҥасат. Прядызе М. Сандене тӱҥалтышыште тудым ""Европо чемпион-влакын Кубокышт лӱмденыт""",71,Mixed_Language,cross_language_augmentation,alternating
