language,title,text,token_count,category,source,original_id
kv,Perturbed_Оск кыв,"Оск кыв - тайӧ лнвыв Италияын итал котырса бырӧм кыв (олӧма 100 воӧдзм.э.). Анбур - важ итал мукӧддырйи - латин либӧ эллин. == Лыдакывъяс == 1 -VIVS 2 - DVS 3 - TRIS 4 - PETORA 5 - POME- 6 - *SEHS 7 - *SEFTEN 8  *VHTO 9 - *NVVEN 10 - *DEKEN == Пример == 𐌄𐌊𐌊𐌖𐌌 𐌔𐌅𐌀𐌝 𐌐𐌝𐌃 𐌇𐌄𐌓𐌉𐌄𐌔𐌄𐌕 𐌕𐌓𐌝𐌝𐌁𐌓𐌀𐌊 𐌀𐌅𐌞𐌌 𐌕𐌄𐌓𐌄𐌝 𐌐𐌞𐌃 𐌋𐌉𐌝𐌌𐌝𐌕𐌞𐌌 𐌐𐌄𐌓𐌍𐌞𐌌 𐌐𐌞𐌝 𐌇𐌄𐌓𐌄𐌊𐌋𐌄𐌝𐌔 𐌚𐌝𐌝𐌔𐌍𐌞 𐌌𐌄𐌚𐌉𐌝𐌔𐌕, 𐌞 𐌄𐌇𐌕𐌓𐌀 𐌚𐌄𐌝𐌇𐌞𐌔𐌔 𐌐𐌞𐌔 𐌇𐌄𐌓𐌄𐌋𐌄𐌝𐌔 𐌚𐌝𐌝𐌔𐌍𐌀𐌌 𐌀𐌌𐌚𐌓 𐌄𐌕, 𐌐𐌄𐌓𐌕 𐌅𐌝𐌀𐌌 𐌐𐌞𐌔𐌔𐌕𐌝𐌔𐌕 𐌐𐌀𐌝 𐌝𐌐 𐌔 𐌐𐌞𐌔𐌕𐌉𐌍 𐌔𐌋𐌀𐌂𐌝𐌌 𐌔𐌄𐌍𐌀𐌕𐌄𐌝𐌔 𐌖𐌅𐌄𐌝𐌔 𐌀𐌍𐌂𐌉 𐌍𐌞𐌃 𐌕𐌓𐌝𐌁𐌀𐌓𐌀𐌊𐌀𐌅𐌞𐌌 𐌋𐌝 𐌊𐌝𐌕𐌖𐌃. 𐌝𐌍𐌌 𐌝𐌞𐌊 𐌕𐌓𐌝𐌁𐌀 𐌓𐌀𐌊𐌊𐌉𐌖𐌚 𐌐𐌀𐌌 𐌍𐌞𐌅𐌋𐌀𐌍𐌞𐌔 𐌕𐌝𐌁𐌀𐌓𐌀𐌊𐌀𐌕𐌕𐌖𐌔𐌄𐌕 𐌝𐌞𐌊 𐌕𐌓𐌝 𐌁𐌀𐌓𐌀𐌊𐌊𐌉𐌖𐌚 𐌝𐌍𐌝𐌌 𐌞𐌝𐌕𐌕𐌉𐌖𐌚 𐌀𐌁𐌄𐌋𐌋𐌀𐌍𐌞𐌌 𐌄𐌔𐌕𐌖𐌃. 𐌀𐌅𐌕 𐌐𐌞𐌔𐌕 𐌚𐌄𐌝𐌇𐌞𐌝𐌔 𐌐𐌞𐌔 𐌚𐌝𐌔𐌍𐌀𐌌 𐌀𐌌 𐌚𐌓𐌄𐌕, 𐌄𐌝𐌔𐌄𐌝 𐌕𐌄𐌓𐌄𐌝 𐌍𐌄𐌐 𐌀𐌁𐌄𐌋 𐌋𐌀𐌍𐌞𐌔 𐌍𐌄𐌐 𐌍𐌞𐌅𐌋𐌀𐌍𐌞𐌔 𐌐𐌝𐌌 𐌕𐌓𐌝𐌁𐌀𐌓𐌀𐌊𐌀𐌕𐌕𐌝𐌍𐌔 𐌀𐌅𐌕 𐌕𐌇𐌄 𐌔𐌀𐌅𐌓𐌞𐌌 𐌐𐌞𐌃 𐌄𐌄𐌝 𐌕𐌄𐌓𐌄𐌝 𐌝𐌔, 𐌐𐌞𐌍 𐌐𐌕𐌄𐌔𐌝𐌍𐌔, 𐌌𐌍𐌝𐌊𐌀𐌃 𐌕𐌀𐌍 𐌂𐌉𐌍𐌞 𐌐𐌀𐌕𐌄𐌍𐌔𐌍𐌔, 𐌝𐌍𐌝𐌌 𐌐𐌝𐌃 𐌄𐌝𐌔𐌄𐌝 𐌕𐌇𐌄𐌔𐌀𐌅𐌓𐌄𐌝𐌐𐌞𐌊𐌊𐌀𐌐𐌝𐌃 𐌄𐌄𐌔𐌕𐌉𐌕 𐌀𐌝𐌕𐌕𐌝𐌞𐌌 𐌀𐌋𐌕𐌕𐌓𐌀𐌌 𐌀𐌋𐌕𐌕𐌓𐌞𐌔 𐌇𐌄𐌓𐌓𐌝𐌍𐌔. 𐌀𐌅𐌕 𐌀𐌍𐌕𐌄𐌓 𐌔𐌋𐌀𐌂𐌝𐌌 𐌀𐌁𐌄𐌋𐌋𐌀𐌍𐌀𐌌 𐌝𐌍𐌝𐌌 𐌍𐌞𐌅𐌋𐌀𐌍𐌀𐌌 𐌔𐌞𐌋𐌋𐌀𐌃 𐌅𐌝𐌞 𐌖𐌓𐌖𐌅𐌞 𐌝𐌔𐌕. 𐌄𐌃𐌞 𐌄𐌝𐌔𐌀𐌝 𐌅𐌝𐌀𐌝 𐌌𐌄𐌚𐌉𐌀𐌝 𐌕𐌄𐌓𐌄𐌌𐌄𐌍 𐌍𐌉𐌞 𐌔𐌕𐌀𐌝𐌄𐌕. ekkum svaí píd herieset trííbarak avúm tereí púd liímtúm pernúm púís herkleís fíísnú mefiís,  htrad feíhúss ús herekleís fíísnam mfr et, pert víam pússtíst paí í íst, pústin slagím senateís suves tang núd tríbarakavm lí kíud. íním íúk tríba rakkiuf pam núvlanústríbarkattuset íúk trí arakkiuf íním úíttiuf abellanúm estud. av úst feíhúís pús físnam am fret, eíseí treí nep abel lanús nep núvlanús pídum tríbarakattíns. avt the savrúm púd eseí tereí st, ún paensíns, múínkad tan ginúd patensíns, íním píd eíseí thesavreí púkkapíd eestitattíúm alttram alttrús herrns. avtanter slagím abellanam íním úvlanam súllad víú uruvú íst. edú eísaí víaí mefiaí teremen niú staíet. = Видзӧдӧй тшӧтш ==Латин ыв == Ыстӧгъяс = Оскский язк Важ итал шрифт Важ итал шрифт",281,Perturbed,data_perturbation,
kv,Perturbed_Кристос ловзян вичко (Кулӧмдін),"Кристос ловзян вичко (очӧн: церковьВоскресения Христова) -Кулӧмдінын кк удтаа кирпичысь кыпӧдӧм православнӧй вичко. == XIX нэм == Кык судтаа вичко да кӧлӧкӧльня кыпӧдӧма 1857 воын. Вылыс судта престолсӧ - Кристос ловзян нима - вежӧдӧма 1859 вося лӧддза-номъя тӧлысь 21 лунӧ. Улыс судтаыс престлсӧ вежӧдӧма 1867 вося кӧч тӧлысь 18 лунӧ. Престоллӧн нимы - Енмамлӧн Владимирса ӧбраз (рочн - Владимирская икона ожиейМатери). Йӧзкостса висьталӧмъяс серти, вичкосӧ кыпӧдны босьтчӧмаось сэки, кор сиктас вӧлі ыждалӧ биа висьӧм и кулӧ уна морт. Сэки кулӧмінсаяс кӧсйысьӧмаӧсь кыпӧдны Енмамлӧн Владимирса ӧбраз нима вичко, быд во пасйыны Чудотворнӧй ен петкӧдчӧмсӧ кӧч тӧлыь8 лунӧ (важ стиль серти кӧ - моз тӧлыь 26 лунӧ), кытшовтны сик гӧгӧрыс да пыдди пуктыны став ен празниксӧ, не уджавны тайӧ лунъясас. == Ӧтуввез-сайт == Петыр-Павел вичколӧн айтъяс - да = Ӧшмӧсъяс == Кулӧмдінса вежаинъяс // Коми му, 2012 во, косму тӧлысь 12 лун. Петыр-Павел вичколӧн сайт БНКоми сайт",145,Perturbed,data_perturbation,
kv,Perturbed_Легенда,"Легенда - тайӧ фольклор анр, йӧзкостса традицияӧ пырӧм неыджд йӧрш проза нога висьт, кодійитчӧма Кристос эскӧмкӧд. = Жанрлӧн признакъяс == Легенда жанрлы лӧсялӧны татшӧм признакъяс: Легенда висьтлӧ вжся вӧвлӧмтор йылыь подулас пыржык вежа гижӧдъясысь босьтӧм сюжет. Тшӧкыда леенда сюрӧс пдулын мыйкӧчуймӧдантр, фантастичекӧй. Легендасӧ висьталысьыс гӧгӧрвоӧдӧ кыдз збыль вӧвлӧмтор (збыльтор вылӧ установка). Легендаяын вевтыртӧны гӧгӧрвоӧдна (ъяснительнӧй) да велӧдана (нравоучительнӧй) функцияяс. Гижӧда (книжнӧй) традициякӧд йитӧд Христианскӧй легенда - сёрӧн артмӧм жанр, коді йитчӧ мукӧд фольклор жанркӧд. Легендарнӧй сюжетъяс пырны йӧзкостса прозаӧ, артмӧдӧны жанръяслысь ӧтувтчӧмъяс. Легендалы оз лӧсяв шыльдом-мольӧдӧм, абу зумыда урчитӧм текст. Легенда ёна торъялӧ абу мойдана проза мукӧд жанръясысь сійӧн, мый артмӧ оз сӧмын устнӧй йӧзкостса, но и гижӧда традицияподув вылын. == Ӧшмӧсъяс == Коми фольклор: Хрестатия / Лӧсьӧдісн да водзквъяссӧ дасьтісны В.В. Филиппова, Н.С. Коровина. - Сыктывкр: Коми кн. изд-во, 2002. - Л.б. 8-164.",134,Perturbed,data_perturbation,
kv,Perturbed_Муезерский,"Муезерский ( рочMuezerskiy , карел Muejärv ,суоми Muejävi / Muyojärvi ) - тайӧ Рочмуын ка типса посёло КарелияРеспубликалӧн шӧр юкӧнсянь рытывылын. Сiйö Мюэзеркй районлöн административнöй шöрин да медся ыджыд овмöдчöмн, а сiджö Мюезерскöй кар овмöдчöмнлöн шöрин да сылöн öти овмöдчöмин. == История == Посёлок артмис XVI нэмын кыдзи Муэзеросикт. Мöд миöвöй война дырйи сиксö бырöдiсны. 1962 воын сиктсӧ Суоярвикӧд йитӧм Рытыввыв Карелияса кӧрт туй. 1965 воын Музерка кöрттуйвокзалöн сикт босьтiс карса сиктлысь статус да босьтiс öнiя ним. 1966вося декаб 30 лунö армис Муэзерскöй район, кодлöн административнöй шöриннс вöлi Мюзерскöй сикт. == География == Сиктыс меститчӧма районлӧн шӧр юкӧнас, важ районнӧй шӧринъяс Рболи даРугярви шӧрын, ёнжыкасӧ Муезерка юлӧн шуйга берегын. Сикт гӧгӧр вӧр. Сиктлöн неыджыд юкöн сулалö 15 км рытыввылын Муй тылöн войвыв берегын. Петрозаводскöдз лунвывлань веськыд визьöн 270 км, кöрт туйöд 375 км да автомашина туйöд 440 км. Медся матысса кр - Костомуша, 97 км войвывлань кыдзи лэбзьӧ воро. Климатыс шоныд.Вонас шӧркодь шоныдыс +1,3C°.",154,Perturbed,data_perturbation,
kv,Perturbed_Карбас (Иньва район),"Карба́с - Перым крайысь Коми кытшын Кудымкар районса Бевёв овмӧдчӧмин улӧ пырысь коми грезд. == Ним йылысь == Карбас грез ним йылысь сьӧкыд мыйкӧ шуны. Кодсюрӧ чайтӧны, карбас (ыджыд пыж) вылӧ муныштӧ да, тадзи и шусьӧ. Рочьяс войдӧр грездсӧ шуӧмаӧсь Карбасова. == Гография == Карбас грезд пукалӧ Ошмушашор даМетшкӧр юяс дры, Бевоёв ктянь вовылӧ 6 кмылнаын да Кудымкарсянь рытыв-войвывладор 25км ылнаын. === Орчча грездъяс === Орччӧ аддзам грездъяс: войвылс 1,5 км ылнаын Илля, вой-асыввылас 1,7 км ылнаын Козвовчи, вой-рытыввылас кык километра мында ылнаын Епанов да лунвылас 2,7 км ылнаын Важ Чигас. === Матысландшафтъяс === Крутӧй ыск (асыввылас) Кузькерӧс, сэтчӧс туй, сёнъяс, эндӧм ыбъяс (лунвыв-асыввылын) Палё́ж Поума вӧр Фермаб, гараж = Метшкӧрдор (войвылас) Юсай (Метшкӧр сайын) Яг (кӧдзаяс да сён, орччӧн нюр; лунвылын)==Юкӧнъяс == Карбасын куим му юкӧн: Карбас (ю веськыд вадорын) Васай (ю шуйга вадорын)Потев (ю веськыд вадорын,рытыввылас) == Туйяс == Карбасын арталоны квайт туй : = История == 1869 вося лыддьӧг серти Карбасын мездлун сетігкежлӧ вӧлӧма 31 овмӧс, олӧмась 120 аймортда 12 аь. XX нэм пуксигӧн грездыс лыддьысьӧма Прым гберняса Совкар уездысь Бевоёв вӧлӧсьтын, таі вӧлі Карбас обестволн шӧрин. 1926 воӧ йӧзӧс гижалігтрйи Карбасын олӧмаӧсь 497 морт (226 айморт, 271 ань), кутӧмаӧсь 8 овмӧс. Роы вӧлӧмаӧсь сизим морт, мукӧдыс - комияс. 1924 восянь Карбас грезд лыддьысьӧма Кудымкар районса (1941-1959 воясӧ Бевоё районса) Карбас сельсӧветӧн ӧрин. 1970-80 воясӧ Карбасы вӧлі совхоз 2006 во пуксигӧн, выль оч оланас серти, Карбассьыс сиктсӧветсӧ бырӧдісны, грезд кутіспырны Бевоёв овмӧдчӧмиӧ. == Вескодлӧм== ӦніКарас грезд пырӧ Кудымкар айонса Бевоёв овмӧдчӧминö == Йӧз == ОлӧныКарбасын карбасо́вса, ӧти морт ылысь шуӧны карбасо́вскӧ либӧ карба́ссь. Кабалаяс серти 2009 во пансгӧн арбас грездын олӧма 173 морт, найӧ кутӧны 62 горт овмӧс. Медваж овыс тани Рочев. Олысьяс комиось, сёрнитӧны комиӧн = Овмӧс да быт == Ӧни йӧзыс олӧны асторъя овмӧъясӧн. Ас мшинаяс абу на. Ветлӧавтобус куим пӧв луннас удымкарлань. Туйыс асфальтируйтӧм сӧмын лавкаӧдзыс. Лавкаыс эм сӧмын Бевов сельполӧн Вӧлі нӧшта асторъя, о ӧні пӧдлалӧма. Быт службаяс буӧсь, шырсьыны да мый ветлӧны Бевоёвӧдз либӧ Кдымкарӧдз. Поьӧ видӧдны тлевизор,сёрнитны мобильнк пыр (Мегафон, UTEL). Эм ФАП. Гуалӧны карбасовчи Ярашутёмас (Козвовчиланьын) либӧ Белоёвланяс. == Культура == Челядь ад да ичӧт школа арбассьыс пӧдлалӧмаӧсь. Челядь велӧдчӧны Бевоёвын. Эм культура керка(луб), сэні вӧлӧмаӧсь кружкъяс, ӧні коли сӧмын библиотека актӧвӧй зал пӧртӧмаӧсь физзалӧ, кытӧн ворслӧны волейболӧн да баскетболӧн. Фольклор котыр абу. Клубас пасйӧны став роч гажлун. Войтырыс пасйӧы Пӧкрӧв,кодӧс татӧн чайтӧны пестольнӧй гажлунӧн. Карбасын пӧ вӧлӧм чаовня (?). Ӧні татчӧс ӧз втлӧны юрбитны Кудымкарӧ. == Мыгӧрпасъяс да видзӧдӧминъяс == Археологияса аддзӧмин эм Нёпинын. == Ӧшмӧсъяс== Кми-Пермяцкий национальный округ. Москва-Лениград, 1948. == Ыстӧдъя == Шаблон:Бевоёв овӧдчӧминъс оланінъяс",418,Perturbed,data_perturbation,
kv,Perturbed_Чай котыр,Чай котыр (латин Teaceae) -Ericales чукӧрса корья п быдмӧг котыр. Баланопсъяс 30-40 увтыр да 600 сикас. == Систематика == Tribus Theeae Szyszylowicz: Apteosperma HungT.Chang: 1 сикас. Apterosperma oblata Camellia L.: 120 - 200 сикас. Laplacea Kunth: 9 сикас. Polyspora Sweet: 40 сикас. Pyrenaria 20-25 сикас. Tribus ordonieae DC.: 3 увтыррез. Franklinia W.Bartram e Marshall:1 сикас. Franklinia alatamaha Marshall Gordonia J.Ellis:2 сикас. Schima Reinw. ex Blume: 20 сикас. Tribus Stuartieae Coisy: Stewartia L.,72,Perturbed,data_perturbation,
kv,Perturbed_Лӧддза-номъя тӧлысь 12-ӧд лун,"Лӧддза-номъя тӧлысь 12-ӧ лу - Григорий каендарын 163-ӧд лун (кассяна воясӧ - 164-д лун). Во пмӧдз 202 лу. == ужисны == +: Категория:Чжсны лӧддза-номъя тӧлысь 12-ӧд унӧ 1922- Комиысь Сӧветскӧй Союзса Герой Иан Горчаков (кулі 2004) == Кулісны == +: Категория:Кулісны лӧддза-номъя тӧлысь 12-ӧд лунӧ 1944 - Комиысь Сӧветсӧй Союзса Герой Николай Гущин (чужис 1921) 1977 - коми кыв туялысь, филолоияса кандидат Валентина Совачёва (чужис 1923) 1996 - СССР-са нимйӧза велӧдысь АлександрКатоликов (чужис 19)",74,Perturbed,data_perturbation,
kv,Perturbed_Мушӧр саридз,"Мушöр саридз - Атлантика океаса сардз, коді куйлö Европа,Азия даАфрика костын.Ыдждаыс - 2,5 миллён км. Саридзыс йитч асл океаныскöд векьыа (14 км аськыда) Гибралтар вискöн. Меддуджыдін саридзас 5.267 м. == Ним йылысь == Важ римсаяс шуöмаӧсь Муöр саридзсö are Nostrum ""миян саридз"". Араббез нимтöны сійö البحر الأبيض المتوسط, ""еджыд шöр сридз"", а насянь нимыс вуджöма тюрк кывйӧ, кӧні сардзсö шуны Akdeniz ""еджыд саридз"". Мукöд кывъясын сридз нимтöы ""шöр саридз"": немечӧн Mittelmeer, ивритӧнהַיָּם הַתּיכוֹן, шведӧн Medelhavet, тотараӧн Урта диңгез. Мöд войтыъяс уöны сійöс костысь саридз"": суомион Välimeri, стӧн Vahemeri, азербайджанӧн Arlıq dənizi. Унджк ывйын Мушöр саридзыс шусьö ""му шöрысь саридз"" либо""му костсь саридз"": итаьянӧн Mar Mediteraneo, эллинӧн Μεσόγειος Θάλασσα, штипӧн deti mesdhe, коватӧн Sredozemnomore, маддярӧ Földközi-tenge, китайӧн 地中海. Рочöн сійöс нимтöны Средиземне море (Средиземӧй море).",124,Perturbed,data_perturbation,
kv,Perturbed_Йӧрӧсдін (Емдін район),"Йрӧсдін (рочӧн Ероздно) - Кми Республикаын Емдін районысь Студенеч сикт овмӧдчӧин улӧ пырысь грезд. == Тодчана йӧз == Туркин Адльф Иванович 1936-1996) - коми кыв туялысь, филлогиса доктр == Ӧшмӧсъяс == Жеребцов И.. Где ты живешь: Населенные пункты Республики Коми. Историко-демографический справочник. - Сыктывкар, 2000. Република Коми: Административно-территриальное деление на 1 августа 1992 г. Издание пятое. - Сыктывкар, 1992. Республика Кои: Энциклопедия. - Сыктывкар, 1997-2000. - Т. 1-3.",68,Perturbed,data_perturbation,
kv,Perturbed_Анципития,Анципити (латин ncipitia ) - Орхидея котырса быдмӧг увтыр. Сійӧ быдмӧ Лунвыв Амеикаын. == Сикасъяс == Ancipitia anceps Ancipitia anhrax Ancipitia cniceps Ancipitia caprina Ancipitia condorensis Ancipitia crocodiliceps Ancipitia cypelligera Ancipitia driessenii Ancipitia dunstervillei Ancipiia duplex Ancipitia eumecocaulon Ancipitia furcifera Anipitia glochis Ancpitia gatosa Ancpitia harpago Ancipitia inornata Ancipitia jimii Ancipitia londonoi Ancipitiamembracidodes Ancipitia ivoglobula Anipitia odoeniceps Ancipitia onagriceps Ancipitia praecipua Ancipiia soliumAnipitia spathuipetalaAncipitia tetragona Ancipitia viduata Anipitia vorator,69,Perturbed,data_perturbation,
ky,Perturbed_Европанын Атом Энергетикасы боюнча Коому (EURATOM-ЕУРАТОМ),"Европанын Атом Энергетикасы боюнча Коом (EURATOM-ЕУАТОМ) - 1957-жылдагы жалпы рынокту түзгөн Рим конвенциясы ошол эле мезгилде мүчө мамлекеттердин атом энергетикасын өндүрүү, колдонуу жана бул тармакта кызматташуу саясатын координациялоо үчүн Европанын Атом Энергетикасы боюнча коому түзгөн болчу. Бул коом учурда Европадагы эң маанилүү деп эсептелген 3 уюмдун бири болуп саналат. == Колдонулган адабияттар == Эл ралык мамиллер сөздүгү/ Түз. Аббас арагачлы; котор. Топчугүл Нармаматова, -Б.:КТМУ, 2008.- б. ISBN 978-9967-24-921-9",68,Perturbed,data_perturbation,
ky,Perturbed_Экологиялык кыймыл,"Экологиялык кыймыл - экологиялык коркунучту азайтуу. Экологиялык кыймыл «жашылдардын», «көктөрдүн» формалдуу эмес, өкмөткө баш ийбеген уюмдардын жыйындысы катары көрсөтүлөт. Көп учурда саны салыштырмалуу көптүк кылган экологиялык уюмдарын өзүлөрү «экологиялык кыймылдар» деп аташат. Мындай жол Экологиялык кыймылдын кучагын жана кеңдигин, түрдүү себептер менен экологиялык уюмдарга кирбей калгн көптөгөн адамдардын айлана-чөйрөнү коргодо катышуусун азайтат. Структуралык жактан Экологиялык кыймыл экологиялык күчтөрдүн бардыгын, адардын өз ара мамилелерин жана натыйжаларын камтыйт. Анда уюмдардынтоптру бөлүнүп турат (Россия жана КМШнын чегинде): 1) жаратылышты коргоо кошундары; регион аралык экологиялык союздар («Экология жана дүйнө» ассоциациясы, КМШнын социалдык-экологиялык союзу, КМШнын экологиялык союзу, Экологиялык коом ж. б.); Экологиялык фонддор; «жашыл кыймыл», жашылдардынпартиясы жана саясаттакан экологиялык уюмдар; экологиялык сактоо комитеттери; жергиликтүү экологиялык уюмдарды өзүнө камтыган коомдук жана өз демилгечи экологиялык уюмдар; 2) Коомдук-мамлекеттик экологиялык уюмдар: жаратылышты коргоо секциялары жана комиссиялары; илимий жана коммерциялык экологиялык умдар; жаратылышты коргоо комитеттеринин алдындагы коомдук жана илимий-техникалык кеңештер; экоогиялык массалык маалымат каражаттары; маданий-чыгармачыл экологиялык уюдар; 3) Бийликтин түрдүү органдарынын экалогиялык секцияларын, комйссияларын жана комитеттерин, жаратылышты коргоону мамлекеттик системасын (жаратылышты корго боюнча комитеттер, инспекциялар жана прокуатуралар, эксперттик еңешер ж. б.), жаратылышты рационалдуу пайдалануунун федералдык кызматын мамлекеттик экологиялы структуралар бириктирет. Бүгүнкү күндө Кыргыз мамлекетинде жана эл аралык мамиледе экологиялык саясатты күчөтүү зарылчылыгы бар. == Колдонулган эмгектер = Саясат таануу. Энциклопедиялык окуу крлы. Башкы редактор Ү. Асанов, Жоптуу редактор А. Акунов. Бишкек 2004. ISBN 9967-14-011-9",215,Perturbed,data_perturbation,
