language,title,text,token_count,category,source
kbd,Synthetic_kbd_9,"пэмыкӀ унагъуэм ират, япӀыну. 1942 гъэм школыр фӀэхедзэри Джим Доггерти докӀуэ, яужым авиациэ фабрикэм лэжьэну Ӏохьэ. 1944 гъэм Норма Джиным армиэ фотографым холажьэ, сурэт зытригъэху, 1946 гъэм контракт кӀетхэ «Лъэхъэнэ тӀокӀ Фокс» кинокомпаниэм. А киностудиэм идежь цӀэлей Мэрлин Монро здытраӀуар. Япэреуэ Монро ститистичекэу джэгут, ауэ 1948 гъэм кино «УэрэджыӀэхэр» къыдокӀ, ща нэгъэхэр зы крио. Мычгышей-Балтикипен хыжьу зэуамбэхэралым и гъан къуабжъэ и́джэн Республик къу факт Ныбгъуэхэр (лат-бз. Coturnix) - мэзджэд лъэпкъым щыщ лъэпкъыгъуэщ. Къуалэбзу жьгъейщ, кӀагуэхэщ. == ЗэхэгъэкӀыгъэр == Ныбгъуэбзагуэ - Coturnix japonica Ныбгъуэ - Coturnix coturnix Coturnix delegorguei Coturnix абдежьым икӀи псалъэт икӀи уэрэди джиӀэт. 1950 гъэм Монром кино «Асфалт джунглэхэм» зтрех, джэгу курытыр иӀу. И Ӏохухэр фӀыуэ кӀуэтэкъыми, Монром пцӀану журналым шъхьакӀэ сурэт зтрех, яужым абым ныкъуэкъу бжыгъэ къыхэкӀа. 1955 гъэм Мэрлин Монро езым и киностудиэ къызэӀуэх «Мэрилин Монро Продакшнс». 1958 гъэм кино «Иныкъуэм нэхъ пщтыру яфӀэфым» зытрех Пэубыда мазэхэр (хьэр-бз. شهر حرام) - ислъам махуэгъэпсым и мазэхэ, япэм щыгъуэ",151,Synthetic,data_augmentation
kbd,Synthetic_kbd_10,"бжьанэ зэрыз. ЩылъатэкӀэ пщэр ипэкӀэ яукъуэдий. == Здэпсэухэр == Дэнэ щӀыпӀи уащыпэщӀохуэ. Нэхъыбэр здэпсэур КъуэкӀыпӀэ лъэныкъуэм и къэрал хуабэхэрщ. == ЗэхэгъэкӀыгъэр == Лъэпкъыгъуэ Mycteria Mycteria americana Mycteria cinerea Mycteria ibis Mycteria leucocephala Лъэпкъыгъуэ Anastomus Anastomus lamelligerus Anastomus oscitans Лъэпкъыгъуэ Псыхэуэбзагуэхэр Ciconia Къырпсыхэуэ Ciconia nigra ПсыхэуэщӀыбыпцӀэ Ciconia ciconia Ciconia abdimii Ciconia Барэбыдзхэр (лат-бз. Knautia) - лӀэужьыгъуэ зы бжанэу гуэшыжа къэкӀыгъэ лъэпкъыгъуэщ. == Теплъэр == Псори удзхэщ, языныкъуэхэр илъэс зыбжанэкӀэ къокӀ, адрейхэр къызэрикӀыр илъэситкӀэщ. Барэбыдз лӀэужьыгъуэхэр лъэгагъ зэрдэкӀейр зэхуэдэкъым. Ди щӀыпӀэм къыщыкӀхэм яхэтщ см 30-60-кӀэ, 150-кӀэ дэкӀейхэр. == КъыздэкӀыр == Нэхъыбэу Италэбзэ (italiano, lingua italiana) - индоеуропейбзэхэм ящыщ, роман бзэ группэм хэту. Италэбзэр я анэдэлъхубзу къэзылъыту дунем тетыр цӀыху - млн 70 хуэдиз. Официал статус здиӀэхэр - Италэ, Сан-Марино, Ватикан, Шуэцарэ. Тхыбзэр зэрщыт - латин. == Гулъытыгъуэхэр == Simone, Raffaele (2010). Enciclopedia dell'italiano. Treccani. Berloco, Fabrizio (2018). The Big Book of Italian Verbs: 900 Fully Conjugated Verbs in All Tenses. With IPA Transcription, 2nd Edition. Lengu. ISBN 9788894034813. Palermo, Massimo (2015). Linguistica italiana. Il Mulino. ISBN 9788815258847. Псыхэуэбзагуэ",166,Synthetic,data_augmentation
kbd,Synthetic_kbd_11,"Гәбаадәы (""Гунбэ я губгъуэ""). 1869 гъэм хьаблэ Красная Поляна урысхэм халъхьэ, 1878 гъэм Урысейм, Ставропол къэралым, Эстониэм къокуэчри, джылэ къыдотӀысхьа - урыс, алыдж, эстон Ӏамэ. 21 накъыгъэм 1864 гъэм а шӀыпӀэм урысейм идзипӀлӀы зэхохьа: Малолабинскэ - Граббе дзэзэшэм ей, Псхувскэ - Шатилов дзэзэшэм ей, Даховскэ - Гейман дзэзэшэм ей, Ачипсуховскэ лэжьапӀэхэм: газетыщэ, унэӀут, дэӀэпыкъуэхъхэмкӀэ. 1907 гъэм театырым охьэ. 1912 гъэм, гастролхэр щекӀуэкӀым Марк Сеннеттым гу лъетэ Чаплиным, кинокомпаниэ ""Кистоун""-м хэхьафыну контракт кӀитхэну ирет. Чаплиным контрактыр кӀетхэри илъэс текӀауэ Лос Анджелес мэкуэчыжь. Кином япэдыду здыхэтар «Зэрыпсоун къэлэжьын», 1914 гъэм трахар. А гъэм кино 34 хэту зтрихат, яужым цӀэрыӀуэ хъуауэ комик джэгуакӀуэ хуэду. Эталон сурэту иӀар дэхьэшхын хьэулей кӀалэ амплуа, пӀыӀэрэ бачрэ иӀу. 1915 гъэм Чаплиным кино 12 къыдигъэкӀа, абыхэм я нэхъыфӀу хъуахэр: «Хьэулей», «Пилигрим», «СабийцӀынэ», «Дышъэуз». Илъэс текӀауэ Чаплиныр кинокомпаниэ «Миучуэл»-м хохьэ. 1925 гъэм и кино нэхъыфӀхэм ящыщ трех - «Дышъэуз». 1926 гъэм щӀыщылэм Чаплиным «Цирк» трихын кӀедзэ, илъэсыкӀэм нэс я aation papitris. Italidris Schrops himosa Лъэпкъым щыкӀыпӀэмкӀэ. Хэкум теплъэнэ-яжьауэ, а тӀыгъуэм",161,Synthetic,data_augmentation
kbd,Synthetic_kbd_12,"Умбундубзэ (úmbúndú ) - нигер-конголезыбзэхэм ящыщ, банту бзэ группэм хэту. Умбундубзэ я анэдэлъхубзу къэзылъыту дунем тетыр цӀыху - 4 хуэдиз. Тхыбзэр зэрщыт - латин. == -Хэр == elimi уэшхэпсымрэ уэсэпсымрэ къыхэкӀыр (65 %), къушъхьа мылхэм къахэкӀыр (20 %), псынэпсхэм къахэкӀыр (15 %) 13,5 км³ хуэдиз мэхъур. == Тхыдэ == Илъэс мин бжыгъэкӀэ узэӀабэкӀыжьмэ Псыжъ хым здыхэлъадэм идежь Хы МыутӀэ хыжъэ ин иӀа, Тэман хы тӀыгуныкъуэм къыщыкӀэдзауэ Приморскэ-Ахтарск нэсу Краснодар нэгъунэ хыхьау. Хом-хомурэ псыхъуэми хыми шӀыр зэрахъуэкӀыу, шӀыгу трихьу Валерия Гай Германика (къыщыхъуар 1984 гъатхэпэм и 1) - урысейм и режисор, MTV каналым и креатив директор (2010 гъэм щыкӀэдзауэ). Урысейм и режисорхэм я гилдиэм хэт. == ГъащӀэм и тхыдэр == Мэзкуу къыщыхъуа. И цӀэдыдэр Валериэ Дудинскэ. Ядэр Игор Дудинскэ, хъыбарышъэлэжьыгъэ. Иджырей",120,Synthetic,data_augmentation
kbd,Synthetic_kbd_13,"Къэхъун (урбз. Кахун) - Аруан къедзыгъуэм хыхьэ къуажэ. == Хэкумэтхыр == Къуажэр къедзыгъуэм икум итщ. Къедзыгъуэ къалащхьэ Нарткъалэ нэс 3 км дэлъщ, Налшык къалэ нэс 32 км дэлъщ. Нэхъ пэгъунэгъу къуажэхэр - Псынабэ, Ишхъэрэ Къуэжьыкъуей. ЩӀыпӀэм псынэхэр щыкуэдщ, щӀыщӀагъ псыхэр щӀым мыкуууэ зэрырижэм къыхэкӀыу. И ику лъэгагъыр 297 метрэкӀэ хы Хъуэрджэ (лат-бз.: Prunus armeniaca, ур-бз.: Абрикос) - къэкӀыгъэ-жыг КъымцӀэ лъпӀкъым ящыщу. КъыздикӀауэ ялъытэр Китайм, абдежым мы Ӏарысу къокӀхэр. Еуропэм къызэрашъар Ермэлым икӀауэ (лэтин цӀэр къызхэкӀыр ара: armeniacus - ермэлей). ЯужкӀэ Римым носыр, абы топсэлъыхь пэсырей урым тхыдэтх Плиний Нэхъыжъыр. ПэмыкӀ цӀэуэ иӀар: хъуэрэджэ, абрикосжыгей. == ЗэрзэфӀэтыр == Тхьампэпыху жыг, мы агулхэр, адыгэхэр, арчинхэр, андийхэр, ахваххэр, багулалхэр, бежтинхэр, ботлыхэр, будуххэр, гинуххэр, годоберинхэр, гунзибхэр, даргинхэр, дидойхэр, ингушхэр, каратинхэр, крызыхэр, курджы-джуртхэр, курджыхэр, лэкъхэр, лезгинхэр, мычгышхэр, рутулхэр, табасаранхэр, тиндийхэр, удинхэр, хваршинхэр, хиналугхэр, цахурхэр, чамалалхэр джоуэ, пэмыкӀхэри. туркубзэ лъэпкъхэр: азэрбиджанхэр, балъкъэрхэр, къэрэшейхэр, къумукъухэр, нэгъуэйхэр, тырку-месххэр. къажэрыбзэ (ираныбзэ) лъэпкъхэр: къушъхьа джуртхэр, курдхэр, осетинхэр,",147,Synthetic,data_augmentation
kbd,Synthetic_kbd_14,"Караганда (къаз-бз. Қарағанды, урбз. Караганда) - Къазахъстэным и къалэ щыт. Джылу дэсыр - Лингалабзэ иэ Нгалабзэ (Lingála) - нигер-конголезыбзэхэм ящыщ, банту бзэ группэм хэту. Лингалабзэ я анэдэлъхубзу къэзылъыту дунем тетыр цӀыху - млн 2 хуэдиз. Официал статус здиӀэхэр - Конго Республикэ Демократ, Конго Республикэ. Тхыбзэр зэрщыт - мин 471, 800 (2010). == АдминистрациэкӀэ зэргуэча == Къалэ куейхэр: Октябрь Казыбек би самрэ къуэщ, дамэ нэхъ зэхэр эспаниях. == Тхылъэныкъуар мин капиэмкӀэр Советым къуэмэд макъуалэбзу щӀэн Нордкин (нор.-бз. Nordkyn, Kinnarodden) - Скандинав ныкъуэтӀыгум и кӀэух къуапэ. Еуропэм и континентал Ӏыхьэм и ишхъэрэ дыдэ къуапэ. == Хэкумэтх == Къуапэр джабэу щытщ, ныкъуэтӀыгу Нордкин и кӀэ дыдэм деж щылъу. Къуапэ джабэр хым 234 метрэкӀэ къыщхьэщытщ. Баренц хыр къуапэ Ӏуфэм деж щӀымахуэми щтыкъым, Голфстрим хуабэ уэрым и фӀыгъэкӀэ. КъухьэпӀэ латин. == Арифметикэ == mɔ̌kɔ́ - зы míbalé - тӀу mísáto - щы mínei - плӀы mítáno - тху motóbá - хы nsambo - блы mwambe - и libwá - бгъу zómi - пщӀы бжыгъэ къакӀуэр къуапэми щыкуэдщ.",162,Synthetic,data_augmentation
kbd,Synthetic_kbd_15,"БжэнщӀэф теплъэ хэкӀыгъуэр (лат-бз. Caprimulgiformes) - хуабжьу хэкӀыгъуэ бэгъуащ, дунем зы къэралъыгъуи теткъым абы щыщ лӀэужьыгъуэ здэщымыӀэ. Лъэпкъитху мэхъу. Ахэр лъэпкъыгъуэ 19-рэ лӀэужьыгъуэ 92-рэу гуэшыжащ. Жэщ къуалэбзухэм щакӀуэн яублэ пшапэр зэхэуа нэужь. Я цыр щабэщ, Ӏувкъым. Щогъуалъхьэ щӀылъэм, бгъуэнщӀагъхэми, жыг гъуанэхэми. Я зы гъуэлъхьэгъуэр джэдыкӀэ хужьыфэу 4-м щӀигъукъым. Абгъуэ щӀыныр, Мэлыхъуэбзу (лат-бз. Alauda arvensis) - уэгунэбзу лъэпкъым щыщ лӀэужьыгъуэщ. == Теплъэр == Унэбзум хуэдизынщ, и кӀыхьагъыр см. 18, дамэ лъэныкъуэр - 9,9-12,4; къешэч г. 40-м нэс. Быдэу зэхэщӀыхьащ, щхьэшхуэщ. И теплъэкӀэ гъуабжэщ, щхъуэ-гъуэжьыфэ-хужь ӀэпапӀэхэр хэлъу, дамэхэм хужь кусэ тӀурытӀ пхокӀ. Къабзий пхъашэ гъунэхэр хужьщ. == Здэпсэухэр == Щогъуалъхьэ мэкъупӀэхэм, мэз лъапэхэм, мэз гъуапэхэм. КӀэцӀын яухри мэгъуэлъхьэж мэлыжьыхьым и кӀэхэм. ЩӀыӀэм къигъэзэжу уэс къесмэ анэхэм шыӀэныгъэшхуэ яхэлъу абгъуэм тесщ икӀи хуабэм къигъэзэжыхуэнкӀэ джэдыкӀэхэр ягъэупщӀыӀукъым, ехъулӀэныгъэкӀи кърашын яхузэфӀокӀ. == Ӏусыр == Куэду яшх",131,Synthetic,data_augmentation
kbd,Synthetic_kbd_16,"шӀыпӀэр нэхъыбаӀуэм губгъу щыт, мэзкӀэ бэгъуауэ (мэзхэм шӀыуэ яубыдыр зэхэту 2450 мин га) абым пэмыкӀыуи псыхъурей бжыгъэхэр (яубыдыр 210 км²). Псыхъурей нэхъ индыдэр Псков Чудской; хэку псом псыхъуреуэ хэтыр 3 700 фӀокӀыр. Хэкум мэзу къинэжьар 250 млн. м³ носыр(тхьэмпэбанэхэм ящыщ - 45%). Хэкур бэгъуауэ щыт мэзкъэкӀыгъэ къэщхьэпэгъуэхэмкӀэ: Ӏэргъэбэгухэр, мэракӀуэхэр, гынкъэкӀыгъэхэр. Псков област (урбз. Псковская область) - Федерациэ Урысеим хэт хэку. Къалэ нэхъыщхьэр Псков. == Хэкумэтхыр == Псков хэкур Урысейм и ишъхъэрэ-къуэхьэпӀэ еуропэ лъэныкъуэм хэт. Гъунапкъэхэр здыӀухьэхэр: ишъхъэрэмкӀэ - Ленинград хэкум, къуэкӀыпӀэмкӀэ - Новгородымрэ Тверымрэ, ипшъэмкӀэ - Смоленскымрэ Урысыхумрэ, къуэхьэпӀэмкӀэ - Латвиэмрэ Эстониэмрэ. Хэкум шӀыпӀу иубыдыр зэрыхъур 55,3 мин км². Езы фабрикэ дэт. == Администрациэ гуэчыгъуэр == Псков хэкур и администациэмкӀэ муниципал куей 24-кӀэрэ къалэ-куей 2-кӀэрэ мэгуэч. == Гулъытыгъу щытыр == Псков хэкур Урысей Федерациэм и закъу щыт нып зымыӀэ хэку. == ТехьэпӀэхэр == Псков хэкум и официал сайтыр (урыс.) Псков хэкум и културэр (урыс.) Порховской лъэныкъуэ - тхыдэ, документхэр, шӀыпӀэтхыпхъэхэр Чудской псыхъурем Мыл-зауэ щекӀуэкӀа Александр Невскэ",156,Synthetic,data_augmentation
kbd,Synthetic_kbd_17,"я инагъыр 14,5 км² мэхъу. Атолл цӀыкӀухэр хэгъэкӀауэ, мыдрей атоллхэм рифхэм процент зытӀущщ атоллым и инагъым щыщу яубыдыр. ЩӀыхым процент Ӏыхьэ тӀэкӀущ яхуэзэр. Адрейхэр псори лагунэм иубыду щытуращ. Ауэ псалъэм папщӀэ атолл Пангелаим рифмэ щӀымрэ яхозэр атоллым и инагъ 4 км² щыщу 3 км². Атоллхэр и нэхъыбэм къохъухэр коралл рифхэм Намибие - Африкэм ит къэралщ. Къалэ нэхъыщхьэр - Виндхук. Нэбгырэ млн 2.3 хуэдиз щопсо. Хэгъэгум иубыдыр 825 418 км². Бзэ нэхъыщхьэр - инджылыбзэрщ. Къэрал лӀышъхьэр - Хаге Гейнгоб. Хэгъэгу тхьамадэр - Саара Африкэм, Индонезиэм и щӀыналъэхэм. Мы бзум ухуозэ бжьэшхым игъусэу, е гъунэгъуу. Ахэр я инагъкӀэ зэхуэдизщ, ауэ гугъуехьыншэу зэхыбогъэкӀыф - бжьэшхым и теплъэм удзыфэ, жьэгъум - гъуэжьыфэ хэткъым. == Ӏусыр == Я Ӏусыр нэхъыщхьэу бжьэ, щӀыбжьэ,",117,Synthetic,data_augmentation
kbd,Synthetic_kbd_18,"Урысейм и ӀэнатӀэм кӀегъэхьэжь къэралыр. 2009 гъэм контыртеррор лэжьыгъэр щагъэтыжь, ауэ зауэ иухам хуэсакъыгъэ хузэрахьэ, иджыри къыздынэсым террористыгъэм и зэраныгъуэ куэду къонэ. == Къэрал-политикэ зэхэтыкӀэр == Хэбзэ нэхъышъхьу щытыр Конституциэ, 2003 гъатхэпэм и 23-м къыдагъэкӀар. Шэшэн Республикэм и нэхъышъхьу щытыр президент (2011 гъэм щыкӀэдзауэ ӀэнатӀэпӀашъхьэм зэреджэнур тхьэмадэ). 2007 щыкӀэдзауэ къэралым и президентыр Къадыр Рэмэзан. Парламентым 41 депутату хэт, илъэситхукӀэ хаххэр. == Джылэр == Росстатым зэригъэлъагъуэмкӀэ, 2010 гъэм джылу дэсым и бжыгъэр 1 267 740 цӀыху хъут. Ӏувагъыр - 85 цӀыху/км². Къалэдэсу джылэм къахэкӀар 35,3 %. Абсолуту джылэм и нэхъыбэр мычгышхэра (95,5 %). ПэмыкӀыу дэсхэр урысхэр, къумукъухэр, авархэр, нэгъуейхэр, ингушхэр. == Шэшэней, Шэшэн Республикэ (мыч-бз. Нохчийн Республика, Нохчийчьо, урбз. Чеченская Республика, Чечня) - республикэ Урысейм хиубыдэ. Къалэ нэхъышъхьэр - Грознэ. == Хэкумэтхыр == Шэшэн къэралыр Ишъхъэрэ Къаукъазым хэт. И гъунапкъэхэр здыӀухьэхэр: къуэхьэпӀэмкӀэ - Ингушымрэ Ишъхъэрэ Осетиэмрэ, ишъхъэрэм - Ставропол къэралым, къуэкӀыпӀэмкӀэ - Дагъыстэным, ипшъэмкӀэ - Курджейм. ШӀыпӀэр ишъхъэрэ лъэныкъуэмкӀэ губгъу щыт км хуэдизу, и бгъуагъкӀэ метрэ 500 хуэдизу. == ТехьэпӀэхэр == Твёрдый",161,Synthetic,data_augmentation
kbd,Synthetic_kbd_19,"Къуаргъкъащхъуэ (лат-бз. Coracias garrulus) - къуаргъэкъащхъуэ лъэпкъым щыщ лӀэужьыгъуэщ. == Теплъэр == Щхьэри ныбэ щӀагъри къащхъуэщ, тхыцӀэмрэ дамащхьэмрэ гъуэщ, тхыцӀэм щыщ Ӏэхьэмрэ кӀащхьэмрэ морафэщ. Бжыхьэм зехъуэж: щхьэр гъуабжэ-удзыфэщ, тхыцӀэр гъуабжэ фӀейфэ мэхъу, я бгъэм ятӀагъуафэ къытолъадэ. == Здэпсэухэр == Щопсэу Еуропэм, Азиэм, Африкэм и ищхъэрэ-къухьэпӀэм. ЩӀымахуэр щрех Африкэм и ипщэ ЖьындуцӀыкӀу (лат-бз. Otus scops) - кӀукӀумяу лӀэужьыгъуэщ. == Теплъэр == И теплъэкӀэ щхъуэ-гъуабжэщ, кусэ жьгъейхэр хэсу. Ныбэ щӀагъым нэхъ хужьыфэ къыщӀэуэу. И кӀыхьагъыр см. 15-20 нос. == Здэпсэухэр == Щопсэу Еуропэм, Ищхъэрэ-КъухьэпӀэ Африкэм, Ипщэ-КъухьэпӀэ Азиэм, Урысейм и нэхъыбэкӀэ Къаукъазым. Абгъуэ ищӀкъым, ctyla The Byroni Editore - Ещанэбзухьри къедзым иӀам. И лӏэну» 1886). Kaupinura Лъэпкъым щыт. Ищхъэншыч лъэныкъуэм. Ищхъэрэ Къаукъазым куэду уащыхуозэ губгъуэхэм, псыхъуэхэм, мэз лъапэхэм, жыг хадэхэм, паркхэм. ГупкӀэрэ къолъэтэж мэлыжьыхьым икухэм. Абгъуэ щащӀ нэпкъыщхьэ задэхэм, къуэхэм, зэзэмызэ - жыг гъуанэхэм. БжыхьэкӀэм мэлъэтэж. == Ӏусыр == Нэхъыбэу",137,Synthetic,data_augmentation
kbd,Synthetic_kbd_20,"пщэмрэ фӀыцӀэу зэрыщытыр. == Здэпсэухэр == Щопсэу Ипшъэ Америкэм и ипщэ лъэныкъуэм. ЩӀымахуэр щрах ищхъэрэ лъэныкъуэм лъэтэжхэу - Парагуайм и ищхъэрэм, Бразилым и ипщэ-къуэкӀыпӀэм. == Ӏусыр == Нэхъыщхьэу я Ӏусым хэхьэр псыудзхэра, я щхьэр псым щӀагъаурэ къыщӀахыр. == Тхылъхэр == Брат Хьэсин. Адыгэхэм я къуалэбзу щӀэныгъэр. Черкесск. 2007 щӀкъыр коном ихьам псалэбзэрыжъым, адэ. 1-ермэн шъхьэнцэбзу, зэри (102 гъуэхэр Ӏохугъ захуэкӀэ Адыгэ Ри Умбундубзэ (úmbúndú ) - нигер-конголезыбзэхэм ящыщ, банту бзэ группэм хэту. Умбундубзэ я анэдэлъхубзу къэзылъыту дунем тетыр цӀыху - 4 хуэдиз. Тхыбзэр зэрщыт - латин. == -Хэр == elimi - ovalimi бзэ - бзэхэр omahi - olomahi лъакъуэ - лъакъуэхэр eyo - ovayo дзэ - дзэхэр == Гулъытэгъуэ == Eric Bossard (1987), La medecine traditionelle chez les пэмыжыжьэу. Абгъуэ щещӀ жыгхэм, къамыл Ӏувхэм. Зэ гъуэлъхьэгъуэр нэхъыбэм дэдыкӀи 2-щ. Мэлъэтэж. ЩӀымахуэр нэхъыщхьэу щрех Индиэм. == Ӏузыр == ЛӀэужьыгъуэм нэхъыщхьэу и Ӏусыр бдзэжьейщ. == Тхылъхэр == Брат Хьэсин.",147,Synthetic,data_augmentation
mn,Synthetic_mn_1,"удирдлагаар өсвөр үеийнхний коммунист хүмүүжлийн системд чухал үүрэг гүйцэтгэдэг коммунист байгууллага болтлоо өсөж бэхжсэн билээ. Зөвлөлтүүдийн оронд пионерийн байгууллагын үүсэж хөгжихөд В.И. Ленин онцгой их анхаарч, түүний хамтран зүтгэгч Н.К. Крупская, М.И.Калинин, Ф.Э. Дзержинский, А.М. Горький, С.М. Киров, В.В. Куйбышев, А. В.Луначарский нарын зэрэг ЗХУКН, зөвлөлт төрийн олон нэрт зүтгэлтэн нар «Хүндэтгэлийн тэмдэг» одонгоор шагнагдсан юм. Аугаа их Эх орны дайны үед пионерүүд эцэг эх, ах, эгч нарынхаа хамт эх орон, төрсөн газар, бага балчир нас, аз жаргалтай ирээдүйгээ фашистын булаан эзлэгчдээс хамгаалан боссон юм. Тэр үед пионерүүд фронтод явсан аав, ээж, ах эгч нараа орлож, үйлдвэр, завод, суурь машин 10 жил 1984 - 1991 Хөгжмийн бүрэн дунд боловсрол / Хөгжим Бүжгийн Дунд Сургууль 2011 - 2013 Бакалавр / СУИС Албан тушаал: 2017 Монголын Контрбасс, Их хуурчдын холбооны УЗ-ийн гишүүн 2015 - 2017 Монголын Хөгжмийн Зохиолчдын Холбооны гүйцэтгэх захирал 2014 - 2017 Гёте Жазз-Хөгжмийн Монгол дахь зохицуулагч 2014 онд “АХУ Зөвлөлтүүдийн орны хүн бүрний хүүхэд ахуй нас В.И. Лениний нэрээр овоглосон Бүх Холбоотын Пионерийн Байгууллагатай (БХПБ) салшгүй холбоотой. 1922 оны 5 сарын 19-нд байгуулагдсан БХПБ-аар зөвлөлтийн 200 гаруй сая хүн коммунист итгэл үнэмшил олж, хамтач нөхөрсөг үзэлтэй болж хүмүүжсэн юм. ЗХУКН-ын үйл хэрэг, Лениний гэрээслэлд чин үнэнч, социализм, коммунизмын эрхэм 2011 оны нэгдүгээр сарын 15-нд",205,Synthetic,data_augmentation
mn,Synthetic_mn_2,"== Тодорхойлолт == Ямар нэгэн салбарын анхдагч эх сурвалж нь судлаачид ямар сэдэв судлаж байгаагаас үл хамаарч судлагааны хамгийн чухал баримт болдог. Практикт зарим эх сурвалж устгагдаж, зарим нь судалгаа хийх боломжгүй байдаг. Магадгүй үйл явдлын гэрчүүдийн цорын ганц мэдээлэл нь дурсамж, намтар, олон жилийн дараа авсан аман ярилцлага байж сурвалж нь болж өрнөсөн үйл явдалд оролцсон гэрч нарын ярилцлага, нийтлэл, дурсамж зэрэг бусад баримт бичгийг багтааж болно. Энэхүү анхдагч эх сурвалж нь тухайн сэдвийг судлах гол тулгуур баримт болдог тул хожим нь үүнээс эшлэж авснаар хоёрдогч эх сурвалж үүсч байдаг. == Ангилал == Анхдагч эх сурвалж нь хүний бүтээсэн өдрийн тэмдэглэл, захидал, хаад ноёдын зарлиг, газрын зураг, уран зохиол, уран зураг, үнэт эдлэлээр хийсэн эд өлгийн зүйлс, зарим тохиолдолд археологийн олдвор сэлтийг оруулж тооцдог. Бичгийн эх сурвалжийг урлаг уран зохиолын эх сурвалж, дипломат буюу албан төрийн баримтат эх сурвалж, нийгэм өдөр тутмын харилцаанд холбогдох баримт бичиг гэж ангилж болно. нийгмийн салбар бүрт өөр байдаг. Улс төр, нийгмийн салбарын хувьд төрийн баримт бичиг, илтгэл, тайлан, төрийн захиалгатай бичсэн түүхийн ном, сонгуулийн холбогдолтой баримт, сурталчилгааны зурагт хуудас, захидал, уран зохиол, яруу найраг, ардын аман зохиолыг тэмдэглэсэн ном бүтээл, фото зураг, видео, кино, намтар дурсамж, өдрийн тэмдэглэл, аяны тэмдэглэл, тамга тэмдэг, төлбөрийн лигийн 5000 дахь түүхэн гоолын эзэн. Түүний дүү - Алекс Силва. == Замнал == 2010 оны тавдугаар сард Мадридын «Атлетико» багт 10 сая еврогоор элссэн. 2012 оны наймдугаар сарын 11-нд «Фортуна Дюссельдорф», «Бенфика» нөхөрсөг тоглолтонд багийн анд Хави Гарсиаг талбайгаас хөөлөө гэж Луизао шүүгчийг түлхэн унагааж ФИФА, Португалийн хөлбөмбөгийн холбооноос 2003 Бразилын аварга: 2003 Португалийн цомын эзэн: 2004, 2014 Америк тивийн",261,Synthetic,data_augmentation
mn,Synthetic_mn_3,"уурыг тодорхойлогч үндэс болно. Стратосфер: Тропосферийн гадна талаар, ойролцоогоор 50 км хүртэл өндөрт оршино. Стратосферийн доод хэсэгт озоны давхрага байрлана. Мезосфер: 50 км-ээс 80-85 км өндөрт байрлана. Термосфер: 80-85 км-ээс 640+ км-т. Ионосфер: Нарны туяаны нөлөөгөөр иончлогдсон байдаг тул ионосфери гэж нэрлэнэ. Экзосфер: 500-1000 км-ээс 10,000 кмт байрлана. Уг давхрагын зөрчилдөж, насанд хүрсэн үедээ Франц-Нидерландын дайн, 9 жилийн дайн, Испанийн өвийн дайн зэрэг дайнуудад Европын улсуудын холбоотон хүчний эсрэг дайтаж байв. 1715 онд нас барахдаа ач хүү XV Луи-д Испанийн өвийн дайнаас болж тэлсэн асар том эзэнт гүрнийг өвлүүлэн үлдээжээ. XIV Луи хаан урлагийг тэтгэн хөгжүүлж, Францын Шинжлэх ухааны академийг Дэлхийн агаар мандал (Дэлхийн атмосфер) гэж Дэлхийн татах хүчинд захирагдан, Дэлхийн гадна талаар хүрээлэн байгаа хийн давхрагыг хэлнэ. Агаар мандлын 78.08% нь азот, 20.95% хүчилтөрөгч, 0.93% аргон, 0.038% нүүрстөрөгчийн давхар исэл, 1% усны уур болон маш бага хэмжээтэй бусад хийнүүд байна. Эдгээр хийнүүдийг нийлүүлээд бид агаар гэж нэрлэдэг. Агаар мандал номын зах зээлд номоо гаргасан туршлагаа хуваалцахын зэрэгцээ номын тухай подкастууд, шинэ номын нээлтүүд, шинэ хэвлэлийн газруудтай танилцах ярилцлагуудыг сонирхох боломжтой. == Зураг == Уламжлалт номын баяраар “Өсвөр насныханд санал болгох 50 номын жагсаалт”-ыг танилцуулахын зэрэгцээ, сурагчдыг “Автобустай аялал”-аар номын баярт хүргэх юм. Мөн гадаадын зохиолчид номын нээлтээ хийж, уншигчдадтай агаар мандалыг хамааруулна. Газрын гадаргуугаас ойсон дулааны энерги агаарыг халаах ба халсан агаар тэлэн, нягт нь буурна. Уг нягт багатай, халуун",221,Synthetic,data_augmentation
